nid,ifid,raw_T,scbr,delta,flag
1,0, 297174945000000, 0.031283, 0.030000, 0
1,1, 297174945000000, 0.020859, 0.030000, 0
1,2, 297174945000000, 0.023630, 0.030000, 0
2,0, 297174945000000, 0.026838, 0.030000, 0
2,1, 297174945000000, 0.021962, 0.030000, 0
2,2, 297174945000000, 0.022380, 0.030000, 0
3,0, 297174945000000, 0.030538, 0.030000, 0
3,1, 297174945000000, 0.023688, 0.030000, 0
3,2, 297174945000000, 0.025103, 0.030000, 0
0,0, 297174945200000, 0.026622, 0.030000, 0
0,1, 297174945200000, 0.019117, 0.030000, 0
0,2, 297174945200000, 0.022512, 0.030000, 0
1,0, 297174945200000, 0.030142, 0.030000, 0
1,1, 297174945200000, 0.025029, 0.030000, 0
1,2, 297174945200000, 0.022035, 0.030000, 0
2,0, 297174945200000, 0.027919, 0.030000, 0
2,1, 297174945200000, 0.024121, 0.030000, 0
2,2, 297174945200000, 0.021410, 0.030000, 0
3,0, 297174945200000, 0.029769, 0.030000, 0
3,1, 297174945200000, 0.024984, 0.030000, 0
3,2, 297174945200000, 0.021311, 0.030000, 0
0,0, 297174945400000, 0.030731, 0.030000, 0
0,1, 297174945400000, 0.025619, 0.030000, 0
0,2, 297174945400000, 0.029796, 0.030000, 0
1,0, 297174945400000, 0.035411, 0.030000, 0
1,1, 297174945400000, 0.030035, 0.030000, 0
1,2, 297174945400000, 0.031018, 0.030000, 0
2,0, 297174945400000, 0.031380, 0.030000, 0
2,1, 297174945400000, 0.028120, 0.030000, 0
2,2, 297174945400000, 0.031145, 0.030000, 0
3,0, 297174945400000, 0.032304, 0.030000, 0
3,1, 297174945400000, 0.028552, 0.030000, 0
3,2, 297174945400000, 0.029196, 0.030000, 0
0,0, 297174945600000, 0.028406, 0.030000, 0
0,1, 297174945600000, 0.025949, 0.030000, 0
0,2, 297174945600000, 0.025638, 0.030000, 0
1,0, 297174945600000, 0.027825, 0.030000, 0
1,1, 297174945600000, 0.023777, 0.030000, 0
1,2, 297174945600000, 0.024769, 0.030000, 0
2,0, 297174945600000, 0.028730, 0.030000, 0
2,1, 297174945600000, 0.027200, 0.030000, 0
2,2, 297174945600000, 0.025793, 0.030000, 0
3,0, 297174945600000, 0.026272, 0.030000, 0
3,1, 297174945600000, 0.023036, 0.030000, 0
3,2, 297174945600000, 0.025318, 0.030000, 0
0,0, 297174945800000, 0.033083, 0.030000, 0
0,1, 297174945800000, 0.024655, 0.030000, 0
0,2, 297174945800000, 0.023739, 0.030000, 0
1,0, 297174945800000, 0.034253, 0.030000, 0
1,1, 297174945800000, 0.025029, 0.030000, 0
1,2, 297174945800000, 0.024764, 0.030000, 0
2,0, 297174945800000, 0.031785, 0.030000, 0
2,1, 297174945800000, 0.023820, 0.030000, 0
2,2, 297174945800000, 0.025276, 0.030000, 0
3,0, 297174945800000, 0.033476, 0.030000, 0
3,1, 297174945800000, 0.029038, 0.030000, 0
3,2, 297174945800000, 0.027259, 0.030000, 0
0,0, 297174946000000, 0.035421, 0.030000, 0
0,1, 297174946000000, 0.018167, 0.030000, 0
0,2, 297174946000000, 0.018510, 0.030000, 0
1,0, 297174946000000, 0.037466, 0.030000, 0
1,1, 297174946000000, 0.019814, 0.030000, 0
1,2, 297174946000000, 0.021922, 0.030000, 0
2,0, 297174946000000, 0.034772, 0.030000, 0
2,1, 297174946000000, 0.020670, 0.030000, 0
2,2, 297174946000000, 0.026578, 0.030000, 0
3,0, 297174946000000, 0.035618, 0.030000, 0
3,1, 297174946000000, 0.023279, 0.030000, 0
3,2, 297174946000000, 0.025309, 0.030000, 0
0,0, 297174946200000, 0.032211, 0.030000, 0
0,1, 297174946200000, 0.017844, 0.030000, 0
0,2, 297174946200000, 0.019475, 0.030000, 0
1,0, 297174946200000, 0.031773, 0.030000, 0
1,1, 297174946200000, 0.018667, 0.030000, 0
1,2, 297174946200000, 0.024101, 0.030000, 0
2,0, 297174946200000, 0.031886, 0.030000, 0
2,1, 297174946200000, 0.023475, 0.030000, 0
2,2, 297174946200000, 0.024969, 0.030000, 0
3,0, 297174946200000, 0.030849, 0.030000, 0
3,1, 297174946200000, 0.024780, 0.030000, 0
3,2, 297174946200000, 0.025795, 0.030000, 0
0,0, 297174946400000, 0.034985, 0.030000, 0
0,1, 297174946400000, 0.025002, 0.030000, 0
0,2, 297174946400000, 0.018497, 0.030000, 0
1,0, 297174946400000, 0.034767, 0.030000, 0
1,1, 297174946400000, 0.023974, 0.030000, 0
1,2, 297174946400000, 0.025191, 0.030000, 0
2,0, 297174946400000, 0.034823, 0.030000, 0
2,1, 297174946400000, 0.024898, 0.030000, 0
2,2, 297174946400000, 0.019785, 0.030000, 0
3,0, 297174946400000, 0.031385, 0.030000, 0
3,1, 297174946400000, 0.025530, 0.030000, 0
3,2, 297174946400000, 0.023117, 0.030000, 0
0,0, 297174946600000, 0.030533, 0.030000, 0
0,1, 297174946600000, 0.021961, 0.030000, 0
0,2, 297174946600000, 0.020929, 0.030000, 0
1,0, 297174946600000, 0.033343, 0.030000, 0
1,1, 297174946600000, 0.024367, 0.030000, 0
1,2, 297174946600000, 0.025735, 0.030000, 0
2,0, 297174946600000, 0.028992, 0.030000, 0
2,1, 297174946600000, 0.023369, 0.030000, 0
2,2, 297174946600000, 0.021572, 0.030000, 0
3,0, 297174946600000, 0.030192, 0.030000, 0
3,1, 297174946600000, 0.021525, 0.030000, 0
3,2, 297174946600000, 0.018859, 0.030000, 0
0,0, 297174946800000, 0.031226, 0.030000, 0
0,1, 297174946800000, 0.024900, 0.030000, 0
0,2, 297174946800000, 0.032364, 0.030000, 0
1,0, 297174946800000, 0.035552, 0.030000, 0
1,1, 297174946800000, 0.024643, 0.030000, 0
1,2, 297174946800000, 0.031848, 0.030000, 0
2,0, 297174946800000, 0.036296, 0.030000, 0
2,1, 297174946800000, 0.028524, 0.030000, 0
2,2, 297174946800000, 0.032686, 0.030000, 0
3,0, 297174946800000, 0.031056, 0.030000, 0
3,1, 297174946800000, 0.022442, 0.030000, 0
3,2, 297174946800000, 0.029869, 0.030000, 0
0,0, 297174947000000, 0.031573, 0.030000, 0
0,1, 297174947000000, 0.025590, 0.030000, 0
0,2, 297174947000000, 0.026402, 0.030000, 0
1,0, 297174947000000, 0.030816, 0.030000, 0
1,1, 297174947000000, 0.024002, 0.030000, 0
1,2, 297174947000000, 0.027604, 0.030000, 0
2,0, 297174947000000, 0.032648, 0.030000, 0
2,1, 297174947000000, 0.027402, 0.030000, 0
2,2, 297174947000000, 0.029483, 0.030000, 0
3,0, 297174947000000, 0.031488, 0.030000, 0
3,1, 297174947000000, 0.025821, 0.030000, 0
3,2, 297174947000000, 0.028075, 0.030000, 0
0,0, 297174947200000, 0.031747, 0.030000, 0
0,1, 297174947200000, 0.023015, 0.030000, 0
0,2, 297174947200000, 0.029261, 0.030000, 0
1,0, 297174947200000, 0.026988, 0.030000, 0
1,1, 297174947200000, 0.025141, 0.030000, 0
1,2, 297174947200000, 0.026942, 0.030000, 0
2,0, 297174947200000, 0.032284, 0.030000, 0
2,1, 297174947200000, 0.026841, 0.030000, 0
2,2, 297174947200000, 0.030802, 0.030000, 0
3,0, 297174947200000, 0.027324, 0.030000, 0
3,1, 297174947200000, 0.024591, 0.030000, 0
3,2, 297174947200000, 0.030097, 0.030000, 0
0,0, 297174947400000, 0.036213, 0.030000, 0
0,1, 297174947400000, 0.030488, 0.030000, 0
0,2, 297174947400000, 0.027771, 0.030000, 0
1,0, 297174947400000, 0.030914, 0.030000, 0
1,1, 297174947400000, 0.030090, 0.030000, 0
1,2, 297174947400000, 0.026611, 0.030000, 0
2,0, 297174947400000, 0.035022, 0.030000, 0
2,1, 297174947400000, 0.035321, 0.030000, 0
2,2, 297174947400000, 0.027081, 0.030000, 0
3,0, 297174947400000, 0.029622, 0.030000, 0
3,1, 297174947400000, 0.032735, 0.030000, 0
3,2, 297174947400000, 0.029649, 0.030000, 0
0,0, 297174947600000, 0.029687, 0.030000, 0
0,1, 297174947600000, 0.026924, 0.030000, 0
0,2, 297174947600000, 0.031405, 0.030000, 0
1,0, 297174947600000, 0.027037, 0.030000, 0
1,1, 297174947600000, 0.026725, 0.030000, 0
1,2, 297174947600000, 0.026445, 0.030000, 0
2,0, 297174947600000, 0.032011, 0.030000, 0
2,1, 297174947600000, 0.029340, 0.030000, 0
2,2, 297174947600000, 0.031060, 0.030000, 0
3,0, 297174947600000, 0.027851, 0.030000, 0
3,1, 297174947600000, 0.025128, 0.030000, 0
3,2, 297174947600000, 0.027964, 0.030000, 0
0,0, 297174947800000, 0.036643, 0.030000, 0
0,1, 297174947800000, 0.026602, 0.030000, 0
0,2, 297174947800000, 0.030303, 0.030000, 0
1,0, 297174947800000, 0.032398, 0.030000, 0
1,1, 297174947800000, 0.025043, 0.030000, 0
1,2, 297174947800000, 0.021983, 0.030000, 0
2,0, 297174947800000, 0.034885, 0.030000, 0
2,1, 297174947800000, 0.023430, 0.030000, 0
2,2, 297174947800000, 0.028670, 0.030000, 0
3,0, 297174947800000, 0.031346, 0.030000, 0
3,1, 297174947800000, 0.022784, 0.030000, 0
3,2, 297174947800000, 0.021282, 0.030000, 0
0,0, 297174948000000, 0.034282, 0.030000, 0
0,1, 297174948000000, 0.027901, 0.030000, 0
0,2, 297174948000000, 0.026071, 0.030000, 0
1,0, 297174948000000, 0.035079, 0.030000, 0
1,1, 297174948000000, 0.027121, 0.030000, 0
1,2, 297174948000000, 0.023371, 0.030000, 0
2,0, 297174948000000, 0.034863, 0.030000, 0
2,1, 297174948000000, 0.026315, 0.030000, 0
2,2, 297174948000000, 0.026715, 0.030000, 0
3,0, 297174948000000, 0.031633, 0.030000, 0
3,1, 297174948000000, 0.024532, 0.030000, 0
3,2, 297174948000000, 0.020861, 0.030000, 0
0,0, 297174948200000, 0.037481, 0.030000, 0
0,1, 297174948200000, 0.035850, 0.030000, 0
0,2, 297174948200000, 0.028436, 0.030000, 0
1,0, 297174948200000, 0.034960, 0.030000, 0
1,1, 297174948200000, 0.032541, 0.030000, 0
1,2, 297174948200000, 0.025606, 0.030000, 0
2,0, 297174948200000, 0.037771, 0.030000, 0
2,1, 297174948200000, 0.033598, 0.030000, 0
2,2, 297174948200000, 0.028738, 0.030000, 0
3,0, 297174948200000, 0.034696, 0.030000, 0
3,1, 297174948200000, 0.029786, 0.030000, 0
3,2, 297174948200000, 0.025031, 0.030000, 0
0,0, 297174948400000, 0.034700, 0.030000, 0
0,1, 297174948400000, 0.025225, 0.030000, 0
0,2, 297174948400000, 0.024438, 0.030000, 0
1,0, 297174948400000, 0.033440, 0.030000, 0
1,1, 297174948400000, 0.025030, 0.030000, 0
1,2, 297174948400000, 0.024483, 0.030000, 0
2,0, 297174948400000, 0.034846, 0.030000, 0
2,1, 297174948400000, 0.024099, 0.030000, 0
2,2, 297174948400000, 0.023129, 0.030000, 0
3,0, 297174948400000, 0.033308, 0.030000, 0
3,1, 297174948400000, 0.022193, 0.030000, 0
3,2, 297174948400000, 0.025655, 0.030000, 0
0,0, 297174948600000, 0.031850, 0.030000, 0
0,1, 297174948600000, 0.024293, 0.030000, 0
0,2, 297174948600000, 0.026819, 0.030000, 0
1,0, 297174948600000, 0.031220, 0.030000, 0
1,1, 297174948600000, 0.024195, 0.030000, 0
1,2, 297174948600000, 0.032681, 0.030000, 0
2,0, 297174948600000, 0.036303, 0.030000, 0
2,1, 297174948600000, 0.028109, 0.030000, 0
2,2, 297174948600000, 0.029084, 0.030000, 0
3,0, 297174948600000, 0.032614, 0.030000, 0
3,1, 297174948600000, 0.024236, 0.030000, 0
3,2, 297174948600000, 0.030348, 0.030000, 0
0,0, 297174948800000, 0.036265, 0.030000, 0
0,1, 297174948800000, 0.028206, 0.030000, 0
0,2, 297174948800000, 0.026549, 0.030000, 0
1,0, 297174948800000, 0.035950, 0.030000, 0
1,1, 297174948800000, 0.028158, 0.030000, 0
1,2, 297174948800000, 0.028021, 0.030000, 0
2,0, 297174948800000, 0.035571, 0.030000, 0
2,1, 297174948800000, 0.028655, 0.030000, 0
2,2, 297174948800000, 0.030602, 0.030000, 0
3,0, 297174948800000, 0.035187, 0.030000, 0
3,1, 297174948800000, 0.026718, 0.030000, 0
3,2, 297174948800000, 0.026854, 0.030000, 0
0,0, 297174949000000, 0.029713, 0.030000, 0
0,1, 297174949000000, 0.022863, 0.030000, 0
0,2, 297174949000000, 0.020575, 0.030000, 0
1,0, 297174949000000, 0.029555, 0.030000, 0
1,1, 297174949000000, 0.024299, 0.030000, 0
1,2, 297174949000000, 0.025690, 0.030000, 0
2,0, 297174949000000, 0.032286, 0.030000, 0
2,1, 297174949000000, 0.027467, 0.030000, 0
2,2, 297174949000000, 0.028441, 0.030000, 0
3,0, 297174949000000, 0.030634, 0.030000, 0
3,1, 297174949000000, 0.020659, 0.030000, 0
3,2, 297174949000000, 0.025107, 0.030000, 0
0,0, 297174949200000, 0.027896, 0.030000, 0
0,1, 297174949200000, 0.024572, 0.030000, 0
0,2, 297174949200000, 0.024887, 0.030000, 0
1,0, 297174949200000, 0.027817, 0.030000, 0
1,1, 297174949200000, 0.026749, 0.030000, 0
1,2, 297174949200000, 0.028905, 0.030000, 0
2,0, 297174949200000, 0.030643, 0.030000, 0
2,1, 297174949200000, 0.029794, 0.030000, 0
2,2, 297174949200000, 0.028821, 0.030000, 0
3,0, 297174949200000, 0.029817, 0.030000, 0
3,1, 297174949200000, 0.027850, 0.030000, 0
3,2, 297174949200000, 0.028613, 0.030000, 0
0,0, 297174949400000, 0.029908, 0.030000, 0
0,1, 297174949400000, 0.026886, 0.030000, 0
0,2, 297174949400000, 0.022664, 0.030000, 0
1,0, 297174949400000, 0.026949, 0.030000, 0
1,1, 297174949400000, 0.029435, 0.030000, 0
1,2, 297174949400000, 0.029053, 0.030000, 0
2,0, 297174949400000, 0.031281, 0.030000, 0
2,1, 297174949400000, 0.030957, 0.030000, 0
2,2, 297174949400000, 0.030470, 0.030000, 0
3,0, 297174949400000, 0.033788, 0.030000, 0
3,1, 297174949400000, 0.032905, 0.030000, 0
3,2, 297174949400000, 0.025987, 0.030000, 0
0,0, 297174949600000, 0.033834, 0.030000, 0
0,1, 297174949600000, 0.026583, 0.030000, 0
0,2, 297174949600000, 0.023012, 0.030000, 0
1,0, 297174949600000, 0.032354, 0.030000, 0
1,1, 297174949600000, 0.026397, 0.030000, 0
1,2, 297174949600000, 0.023286, 0.030000, 0
2,0, 297174949600000, 0.033061, 0.030000, 0
2,1, 297174949600000, 0.025698, 0.030000, 0
2,2, 297174949600000, 0.022535, 0.030000, 0
3,0, 297174949600000, 0.034314, 0.030000, 0
3,1, 297174949600000, 0.025212, 0.030000, 0
3,2, 297174949600000, 0.020293, 0.030000, 0
0,0, 297174949800000, 0.031417, 0.030000, 0
0,1, 297174949800000, 0.023511, 0.030000, 0
0,2, 297174949800000, 0.023186, 0.030000, 0
1,0, 297174949800000, 0.035057, 0.030000, 0
1,1, 297174949800000, 0.026339, 0.030000, 0
1,2, 297174949800000, 0.023323, 0.030000, 0
2,0, 297174949800000, 0.033950, 0.030000, 0
2,1, 297174949800000, 0.024529, 0.030000, 0
2,2, 297174949800000, 0.020028, 0.030000, 0
3,0, 297174949800000, 0.034577, 0.030000, 0
3,1, 297174949800000, 0.025746, 0.030000, 0
3,2, 297174949800000, 0.021827, 0.030000, 0
0,0, 297174950000000, 0.028749, 0.030000, 0
0,1, 297174950000000, 0.024896, 0.030000, 0
0,2, 297174950000000, 0.018893, 0.030000, 0
1,0, 297174950000000, 0.032029, 0.030000, 0
1,1, 297174950000000, 0.030689, 0.030000, 0
1,2, 297174950000000, 0.024802, 0.030000, 0
2,0, 297174950000000, 0.032935, 0.030000, 0
2,1, 297174950000000, 0.025405, 0.030000, 0
2,2, 297174950000000, 0.020234, 0.030000, 0
3,0, 297174950000000, 0.033249, 0.030000, 0
3,1, 297174950000000, 0.030393, 0.030000, 0
3,2, 297174950000000, 0.024053, 0.030000, 0
0,0, 297174950200000, 0.027414, 0.030000, 0
0,1, 297174950200000, 0.018288, 0.030000, 0
0,2, 297174950200000, 0.016746, 0.030000, 0
1,0, 297174950200000, 0.029054, 0.030000, 0
1,1, 297174950200000, 0.024105, 0.030000, 0
1,2, 297174950200000, 0.021161, 0.030000, 0
2,0, 297174950200000, 0.028048, 0.030000, 0
2,1, 297174950200000, 0.020002, 0.030000, 0
2,2, 297174950200000, 0.015957, 0.030000, 0
3,0, 297174950200000, 0.029664, 0.030000, 0
3,1, 297174950200000, 0.023957, 0.030000, 0
3,2, 297174950200000, 0.020787, 0.030000, 0
0,0, 297174950400000, 0.026747, 0.030000, 0
0,1, 297174950400000, 0.022984, 0.030000, 0
0,2, 297174950400000, 0.021513, 0.030000, 0
1,0, 297174950400000, 0.030487, 0.030000, 0
1,1, 297174950400000, 0.025892, 0.030000, 0
1,2, 297174950400000, 0.022260, 0.030000, 0
2,0, 297174950400000, 0.029984, 0.030000, 0
2,1, 297174950400000, 0.025301, 0.030000, 0
2,2, 297174950400000, 0.022578, 0.030000, 0
3,0, 297174950400000, 0.029332, 0.030000, 0
3,1, 297174950400000, 0.028038, 0.030000, 0
3,2, 297174950400000, 0.023533, 0.030000, 0
0,0, 297174950600000, 0.029334, 0.030000, 0
0,1, 297174950600000, 0.023972, 0.030000, 0
0,2, 297174950600000, 0.028277, 0.030000, 0
1,0, 297174950600000, 0.028284, 0.030000, 0
1,1, 297174950600000, 0.026886, 0.030000, 0
1,2, 297174950600000, 0.024270, 0.030000, 0
2,0, 297174950600000, 0.030952, 0.030000, 0
2,1, 297174950600000, 0.028071, 0.030000, 0
2,2, 297174950600000, 0.025889, 0.030000, 0
3,0, 297174950600000, 0.029166, 0.030000, 0
3,1, 297174950600000, 0.027159, 0.030000, 0
3,2, 297174950600000, 0.027827, 0.030000, 0
0,0, 297174950800000, 0.030627, 0.030000, 0
0,1, 297174950800000, 0.020306, 0.030000, 0
0,2, 297174950800000, 0.019978, 0.030000, 0
1,0, 297174950800000, 0.030102, 0.030000, 0
1,1, 297174950800000, 0.023223, 0.030000, 0
1,2, 297174950800000, 0.022355, 0.030000, 0
2,0, 297174950800000, 0.032896, 0.030000, 0
2,1, 297174950800000, 0.021335, 0.030000, 0
2,2, 297174950800000, 0.021705, 0.030000, 0
3,0, 297174950800000, 0.033463, 0.030000, 0
3,1, 297174950800000, 0.026280, 0.030000, 0
3,2, 297174950800000, 0.024133, 0.030000, 0
0,0, 297174951000000, 0.032733, 0.030000, 0
0,1, 297174951000000, 0.023773, 0.030000, 0
0,2, 297174951000000, 0.015829, 0.030000, 0
1,0, 297174951000000, 0.032471, 0.030000, 0
1,1, 297174951000000, 0.026692, 0.030000, 0
1,2, 297174951000000, 0.021398, 0.030000, 0
2,0, 297174951000000, 0.032408, 0.030000, 0
2,1, 297174951000000, 0.026728, 0.030000, 0
2,2, 297174951000000, 0.022532, 0.030000, 0
3,0, 297174951000000, 0.034152, 0.030000, 0
3,1, 297174951000000, 0.026760, 0.030000, 0
3,2, 297174951000000, 0.023747, 0.030000, 0
0,0, 297174951200000, 0.029407, 0.030000, 0
0,1, 297174951200000, 0.026486, 0.030000, 0
0,2, 297174951200000, 0.018135, 0.030000, 0
1,0, 297174951200000, 0.032195, 0.030000, 0
1,1, 297174951200000, 0.029406, 0.030000, 0
1,2, 297174951200000, 0.022379, 0.030000, 0
2,0, 297174951200000, 0.033624, 0.030000, 0
2,1, 297174951200000, 0.029424, 0.030000, 0
2,2, 297174951200000, 0.025866, 0.030000, 0
3,0, 297174951200000, 0.034496, 0.030000, 0
3,1, 297174951200000, 0.027980, 0.030000, 0
3,2, 297174951200000, 0.027933, 0.030000, 0
0,0, 297174951400000, 0.027743, 0.030000, 0
0,1, 297174951400000, 0.024923, 0.030000, 0
0,2, 297174951400000, 0.022207, 0.030000, 0
1,0, 297174951400000, 0.033518, 0.030000, 0
1,1, 297174951400000, 0.026383, 0.030000, 0
1,2, 297174951400000, 0.027249, 0.030000, 0
2,0, 297174951400000, 0.031312, 0.030000, 0
2,1, 297174951400000, 0.024932, 0.030000, 0
2,2, 297174951400000, 0.027533, 0.030000, 0
3,0, 297174951400000, 0.036128, 0.030000, 0
3,1, 297174951400000, 0.024210, 0.030000, 0
3,2, 297174951400000, 0.027107, 0.030000, 0
0,0, 297174951600000, 0.034212, 0.030000, 0
0,1, 297174951600000, 0.029542, 0.030000, 0
0,2, 297174951600000, 0.024244, 0.030000, 0
1,0, 297174951600000, 0.038559, 0.030000, 0
1,1, 297174951600000, 0.028811, 0.030000, 0
1,2, 297174951600000, 0.026765, 0.030000, 0
2,0, 297174951600000, 0.033076, 0.030000, 0
2,1, 297174951600000, 0.025606, 0.030000, 0
2,2, 297174951600000, 0.025447, 0.030000, 0
3,0, 297174951600000, 0.035484, 0.030000, 0
3,1, 297174951600000, 0.030645, 0.030000, 0
3,2, 297174951600000, 0.023773, 0.030000, 0
0,0, 297174951800000, 0.031606, 0.030000, 0
0,1, 297174951800000, 0.024011, 0.030000, 0
0,2, 297174951800000, 0.019422, 0.030000, 0
1,0, 297174951800000, 0.035239, 0.030000, 0
1,1, 297174951800000, 0.025126, 0.030000, 0
1,2, 297174951800000, 0.020682, 0.030000, 0
2,0, 297174951800000, 0.031038, 0.030000, 0
2,1, 297174951800000, 0.024483, 0.030000, 0
2,2, 297174951800000, 0.022943, 0.030000, 0
3,0, 297174951800000, 0.032242, 0.030000, 0
3,1, 297174951800000, 0.024562, 0.030000, 0
3,2, 297174951800000, 0.022107, 0.030000, 0
0,0, 297174952000000, 0.031763, 0.030000, 0
0,1, 297174952000000, 0.025145, 0.030000, 0
0,2, 297174952000000, 0.019951, 0.030000, 0
1,0, 297174952000000, 0.032120, 0.030000, 0
1,1, 297174952000000, 0.024243, 0.030000, 0
1,2, 297174952000000, 0.022041, 0.030000, 0
2,0, 297174952000000, 0.030019, 0.030000, 0
2,1, 297174952000000, 0.023921, 0.030000, 0
2,2, 297174952000000, 0.021692, 0.030000, 0
3,0, 297174952000000, 0.035001, 0.030000, 0
3,1, 297174952000000, 0.023961, 0.030000, 0
3,2, 297174952000000, 0.018373, 0.030000, 0
0,0, 297174952200000, 0.034761, 0.030000, 0
0,1, 297174952200000, 0.030093, 0.030000, 0
0,2, 297174952200000, 0.021655, 0.030000, 0
1,0, 297174952200000, 0.040780, 0.030000, 0
1,1, 297174952200000, 0.032561, 0.030000, 0
1,2, 297174952200000, 0.024161, 0.030000, 0
2,0, 297174952200000, 0.033889, 0.030000, 0
2,1, 297174952200000, 0.030941, 0.030000, 0
2,2, 297174952200000, 0.019606, 0.030000, 0
3,0, 297174952200000, 0.036380, 0.030000, 0
3,1, 297174952200000, 0.029501, 0.030000, 0
3,2, 297174952200000, 0.019407, 0.030000, 0
0,0, 297174952400000, 0.034801, 0.030000, 0
0,1, 297174952400000, 0.028186, 0.030000, 0
0,2, 297174952400000, 0.022508, 0.030000, 0
1,0, 297174952400000, 0.036350, 0.030000, 0
1,1, 297174952400000, 0.027961, 0.030000, 0
1,2, 297174952400000, 0.022300, 0.030000, 0
2,0, 297174952400000, 0.035825, 0.030000, 0
2,1, 297174952400000, 0.028610, 0.030000, 0
2,2, 297174952400000, 0.022943, 0.030000, 0
3,0, 297174952400000, 0.034150, 0.030000, 0
3,1, 297174952400000, 0.029350, 0.030000, 0
3,2, 297174952400000, 0.022843, 0.030000, 0
0,0, 297174952600000, 0.039200, 0.030000, 0
0,1, 297174952600000, 0.025773, 0.030000, 0
0,2, 297174952600000, 0.028774, 0.030000, 0
1,0, 297174952600000, 0.038515, 0.030000, 0
1,1, 297174952600000, 0.027120, 0.030000, 0
1,2, 297174952600000, 0.027210, 0.030000, 0
2,0, 297174952600000, 0.039712, 0.030000, 0
2,1, 297174952600000, 0.024525, 0.030000, 0
2,2, 297174952600000, 0.027531, 0.030000, 0
3,0, 297174952600000, 0.038875, 0.030000, 0
3,1, 297174952600000, 0.027815, 0.030000, 0
3,2, 297174952600000, 0.027482, 0.030000, 0
0,0, 297174952800000, 0.035560, 0.030000, 0
0,1, 297174952800000, 0.023107, 0.030000, 0
0,2, 297174952800000, 0.023147, 0.030000, 0
1,0, 297174952800000, 0.038137, 0.030000, 0
1,1, 297174952800000, 0.026700, 0.030000, 0
1,2, 297174952800000, 0.023825, 0.030000, 0
2,0, 297174952800000, 0.034356, 0.030000, 0
2,1, 297174952800000, 0.025403, 0.030000, 0
2,2, 297174952800000, 0.019606, 0.030000, 0
3,0, 297174952800000, 0.038318, 0.030000, 0
3,1, 297174952800000, 0.025588, 0.030000, 0
3,2, 297174952800000, 0.023961, 0.030000, 0
0,0, 297174953000000, 0.036660, 0.030000, 0
0,1, 297174953000000, 0.024693, 0.030000, 0
0,2, 297174953000000, 0.024713, 0.030000, 0
1,0, 297174953000000, 0.037949, 0.030000, 0
1,1, 297174953000000, 0.023570, 0.030000, 0
1,2, 297174953000000, 0.026513, 0.030000, 0
2,0, 297174953000000, 0.036058, 0.030000, 0
2,1, 297174953000000, 0.024381, 0.030000, 0
2,2, 297174953000000, 0.021483, 0.030000, 0
3,0, 297174953000000, 0.035119, 0.030000, 0
3,1, 297174953000000, 0.025934, 0.030000, 0
3,2, 297174953000000, 0.025120, 0.030000, 0
0,0, 297174953200000, 0.034290, 0.030000, 0
0,1, 297174953200000, 0.029947, 0.030000, 0
0,2, 297174953200000, 0.024037, 0.030000, 0
1,0, 297174953200000, 0.037854, 0.030000, 0
1,1, 297174953200000, 0.030765, 0.030000, 0
1,2, 297174953200000, 0.030776, 0.030000, 0
2,0, 297174953200000, 0.033989, 0.030000, 0
2,1, 297174953200000, 0.028311, 0.030000, 0
2,2, 297174953200000, 0.025341, 0.030000, 0
3,0, 297174953200000, 0.034979, 0.030000, 0
3,1, 297174953200000, 0.030587, 0.030000, 0
3,2, 297174953200000, 0.025700, 0.030000, 0
0,0, 297174953400000, 0.036025, 0.030000, 0
0,1, 297174953400000, 0.025193, 0.030000, 0
0,2, 297174953400000, 0.017858, 0.030000, 0
1,0, 297174953400000, 0.037807, 0.030000, 0
1,1, 297174953400000, 0.025603, 0.030000, 0
1,2, 297174953400000, 0.024148, 0.030000, 0
2,0, 297174953400000, 0.031495, 0.030000, 0
2,1, 297174953400000, 0.019995, 0.030000, 0
2,2, 297174953400000, 0.018511, 0.030000, 0
3,0, 297174953400000, 0.033450, 0.030000, 0
3,1, 297174953400000, 0.024053, 0.030000, 0
3,2, 297174953400000, 0.023070, 0.030000, 0
0,0, 297174953600000, 0.032513, 0.030000, 0
0,1, 297174953600000, 0.027197, 0.030000, 0
0,2, 297174953600000, 0.023529, 0.030000, 0
1,0, 297174953600000, 0.033404, 0.030000, 0
1,1, 297174953600000, 0.025941, 0.030000, 0
1,2, 297174953600000, 0.025214, 0.030000, 0
2,0, 297174953600000, 0.033167, 0.030000, 0
2,1, 297174953600000, 0.026058, 0.030000, 0
2,2, 297174953600000, 0.022395, 0.030000, 0
3,0, 297174953600000, 0.029765, 0.030000, 0
3,1, 297174953600000, 0.029547, 0.030000, 0
3,2, 297174953600000, 0.023215, 0.030000, 0
0,0, 297174953800000, 0.029296, 0.030000, 0
0,1, 297174953800000, 0.023818, 0.030000, 0
0,2, 297174953800000, 0.027825, 0.030000, 0
1,0, 297174953800000, 0.032662, 0.030000, 0
1,1, 297174953800000, 0.027571, 0.030000, 0
1,2, 297174953800000, 0.027207, 0.030000, 0
2,0, 297174953800000, 0.028164, 0.030000, 0
2,1, 297174953800000, 0.023249, 0.030000, 0
2,2, 297174953800000, 0.025798, 0.030000, 0
3,0, 297174953800000, 0.029382, 0.030000, 0
3,1, 297174953800000, 0.023533, 0.030000, 0
3,2, 297174953800000, 0.023288, 0.030000, 0
